日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
103/06/18,SC1 馬鈴薯 本產,22.4,20.6,15.4,19.9,13058
103/06/19,SC1 馬鈴薯 本產,22.5,20.1,14.4,19.4,10888
103/06/20,SC1 馬鈴薯 本產,21.4,16.8,12.1,16.8,11773
103/06/21,SC1 馬鈴薯 本產,21.8,19.6,13.6,18.8,12044
103/06/22,SC1 馬鈴薯 本產,22.0,19.6,13.0,18.8,10114
103/06/24,SC1 馬鈴薯 本產,21.8,19.6,14.5,19.0,13426
103/06/25,SC1 馬鈴薯 本產,22.0,19.3,13.5,18.7,11198
103/06/26,SC1 馬鈴薯 本產,21.4,19.1,13.2,18.4,10398
103/06/27,SC1 馬鈴薯 本產,21.8,18.8,12.1,18.1,11617
103/06/28,SC1 馬鈴薯 本產,20.8,16.7,12.5,16.7,10908
103/06/29,SC1 馬鈴薯 本產,21.3,19.4,13.9,18.7,10309
103/07/01,SC1 馬鈴薯 本產,21.4,19.5,13.6,18.7,11600
103/07/02,SC1 馬鈴薯 本產,21.5,19.4,12.7,18.5,10328
103/07/03,SC1 馬鈴薯 本產,21.5,19.4,13.5,18.6,9514
103/07/04,SC1 馬鈴薯 本產,22.2,19.6,13.6,18.9,9334
103/07/05,SC1 馬鈴薯 本產,21.4,19.2,12.7,18.4,10554
103/07/06,SC1 馬鈴薯 本產,20.8,18.9,12.4,18.0,10756
103/07/08,SC1 馬鈴薯 本產,21.3,19.2,13.7,18.5,11316
103/07/09,SC1 馬鈴薯 本產,21.2,19.2,13.5,18.5,10588
103/07/10,SC1 馬鈴薯 本產,20.7,19.3,13.7,18.5,9704
103/07/11,SC1 馬鈴薯 本產,21.5,19.5,14.0,18.8,9968
103/07/12,SC1 馬鈴薯 本產,20.9,19.3,13.8,18.5,10132
103/07/13,SC1 馬鈴薯 本產,21.6,19.6,14.8,19.0,9628
103/07/15,SC1 馬鈴薯 本產,21.6,19.3,15.5,19.0,10764
103/07/16,SC1 馬鈴薯 本產,22.1,19.3,14.8,19.0,10624
103/07/17,SC1 馬鈴薯 本產,22.5,19.5,14.8,19.2,10500
103/07/18,SC1 馬鈴薯 本產,22.3,19.6,14.1,19.1,9428
103/07/19,SC1 馬鈴薯 本產,21.9,20.0,14.2,19.2,10974
103/07/20,SC1 馬鈴薯 本產,22.0,20.1,15.6,19.6,12392
103/07/22,SC1 馬鈴薯 本產,25.5,20.5,15.1,20.4,14413
103/07/23,SC1 馬鈴薯 本產,23.4,21.4,16.6,20.8,17244
103/07/24,SC1 馬鈴薯 本產,25.6,23.4,16.8,22.5,12668
103/07/25,SC1 馬鈴薯 本產,25.1,22.5,16.8,21.9,11424
103/07/26,SC1 馬鈴薯 本產,24.9,21.8,14.7,21.0,11148
103/07/27,SC1 馬鈴薯 本產,24.4,22.2,14.6,21.1,11000
103/07/29,SC1 馬鈴薯 本產,24.5,22.5,15.5,21.5,11172
103/07/30,SC1 馬鈴薯 本產,24.2,21.7,15.3,20.9,8304
103/07/31,SC1 馬鈴薯 本產,25.3,21.4,13.4,20.6,4942
103/08/01,SC1 馬鈴薯 本產,23.6,22.1,16.9,21.3,13144
103/08/02,SC1 馬鈴薯 本產,24.8,22.4,16.9,21.7,10284
103/08/03,SC1 馬鈴薯 本產,24.0,22.4,16.2,21.5,11584
103/08/05,SC1 馬鈴薯 本產,24.2,21.4,11.5,20.0,12308
103/08/06,SC1 馬鈴薯 本產,24.5,22.2,15.4,21.3,9884
103/08/07,SC1 馬鈴薯 本產,24.6,22.2,16.2,21.5,9389
103/08/08,SC1 馬鈴薯 本產,24.6,22.1,14.5,21.1,11086
103/08/09,SC1 馬鈴薯 本產,24.3,22.0,14.9,21.0,11926
103/08/10,SC1 馬鈴薯 本產,24.2,21.7,14.6,20.8,13058
103/08/13,SC1 馬鈴薯 本產,24.2,22.1,16.1,21.3,12584
103/08/14,SC1 馬鈴薯 本產,24.4,22.4,16.7,21.7,9754
103/08/15,SC1 馬鈴薯 本產,24.6,22.3,16.9,21.7,9592
103/08/16,SC1 馬鈴薯 本產,24.5,22.3,16.4,21.5,11757
103/08/17,SC1 馬鈴薯 本產,24.2,22.1,15.2,21.1,11575
103/08/19,SC1 馬鈴薯 本產,24.7,22.1,15.2,21.2,11832
103/08/20,SC1 馬鈴薯 本產,24.9,22.1,15.9,21.4,10864
103/08/21,SC1 馬鈴薯 本產,24.6,21.9,12.9,20.6,11326
103/08/22,SC1 馬鈴薯 本產,24.0,22.0,15.4,21.1,12014
103/08/23,SC1 馬鈴薯 本產,24.1,21.7,15.3,20.9,10492
103/08/24,SC1 馬鈴薯 本產,23.9,21.3,14.3,20.4,12864
103/08/26,SC1 馬鈴薯 本產,24.0,21.6,14.5,20.6,13098
103/08/27,SC1 馬鈴薯 本產,24.2,22.0,14.9,21.0,12396
103/08/28,SC1 馬鈴薯 本產,23.7,21.8,13.2,20.5,11214
103/08/29,SC1 馬鈴薯 本產,24.3,22.1,14.9,21.1,9724
103/08/30,SC1 馬鈴薯 本產,24.2,22.4,16.5,21.6,10696
103/08/31,SC1 馬鈴薯 本產,24.7,22.1,16.5,21.5,5328
103/09/02,SC1 馬鈴薯 本產,23.6,22.1,17.5,21.5,16156
103/09/03,SC1 馬鈴薯 本產,24.0,22.3,17.5,21.7,10922
103/09/04,SC1 馬鈴薯 本產,23.8,21.6,17.4,21.2,10149
103/09/05,SC1 馬鈴薯 本產,23.9,21.7,16.7,21.1,11156
103/09/06,SC1 馬鈴薯 本產,24.2,21.2,15.7,20.7,8286
103/09/07,SC1 馬鈴薯 本產,23.9,21.5,17.6,21.2,10434
103/09/08,SC1 馬鈴薯 本產,25.0,22.3,15.7,21.5,9008
103/09/11,SC1 馬鈴薯 本產,25.0,22.9,17.9,22.3,8164
103/09/12,SC1 馬鈴薯 本產,25.0,23.1,18.6,22.6,8992
103/09/13,SC1 馬鈴薯 本產,25.0,22.2,17.3,21.8,8999
103/09/14,SC1 馬鈴薯 本產,25.0,22.6,17.7,22.1,8490
103/09/16,SC1 馬鈴薯 本產,25.0,23.1,17.5,22.4,8932
